State,CanProv,PortCode,Port,TradeValue
North Carolina,Manitoba,3422,Dunseith,17788594.0
North Carolina,Manitoba,3423,Warroad,6051157.0
North Carolina,Manitoba,3426,Roseau,1138609.0
North Carolina,Manitoba,3427,Grand Forks,37380.0
North Carolina,Manitoba,3430,Lancaster,722133.0
North Carolina,Manitoba,3481,Hector Intl Airport,14465.0
North Carolina,Manitoba,34XX,Pembina Customs District n.e.c.,16311287.0
North Carolina,Manitoba,3501,Minneapolis-St. Paul,17851659.0
North Carolina,Manitoba,35XX,Minneapolis Customs District n.e.c.,3775589.0
North Carolina,Manitoba,3604,International Falls-Ranier,839417269.0
North Carolina,Manitoba,3613,Grand Portage,163691.0
North Carolina,Manitoba,36XX,Duluth Customs District n.e.c.,133241.0
North Carolina,Manitoba,3701,Milwaukee,1055824.0
North Carolina,Manitoba,3801,Detroit,28089028.0
North Carolina,Manitoba,3802,Port Huron,39887829.0
North Carolina,Manitoba,3803,Sault Ste. Marie,206668.0
North Carolina,Manitoba,3804,Saginaw/Bay City,11340.0
North Carolina,Manitoba,3805,Battle Creek,7020.0
North Carolina,Manitoba,3809,Marquette,11854.0
North Carolina,Manitoba,38XX,Detroit Customs District n.e.c.,1022106.0
North Carolina,Manitoba,3901,Chicago,42737.0
North Carolina,Manitoba,39XX,Chicago Customs District n.e.c.,223324.0
North Carolina,Manitoba,4101,Cleveland,7660003.0
North Carolina,Manitoba,4102,Cincinnati,467630.0
North Carolina,Manitoba,4103,Columbus,2919.0
North Carolina,Manitoba,4110,Indianapolis,100566.0
North Carolina,Manitoba,4115,Louisville,1124715.0
North Carolina,Manitoba,41XX,Cleveland Customs District n.e.c.,3924600.0
North Carolina,Manitoba,53XX,Houston-Galveston Customs District n.e.c.,5883.0
North Carolina,Manitoba,54XX,Washington Customs District n.e.c.,15564.0
North Carolina,Manitoba,60XX,Unknown District n.e.c.,21293.0
North Carolina,Manitoba,70XX,Low Value n.e.c.,8198136.0
North Carolina,New Brunswick,0101,Portland,1555569.0
North Carolina,New Brunswick,0102,Bangor,214878.0
North Carolina,New Brunswick,0103,Eastport,926053.0
North Carolina,New Brunswick,0104,Jackman,897235.0
North Carolina,New Brunswick,0105,Vanceboro,194959685.0
North Carolina,New Brunswick,0106,Houlton,1554319269.0
North Carolina,New Brunswick,0107,Fort Fairfield,5768055.0
North Carolina,New Brunswick,0108,Van Buren,17583928.0
North Carolina,New Brunswick,0109,Madawaska,2405604.0
North Carolina,New Brunswick,0110,Fort Kent,4505078.0
North Carolina,New Brunswick,0111,Bath,1151189.0
North Carolina,New Brunswick,0112,Bar Harbor,178241.0
North Carolina,New Brunswick,0115,Calais,1048440180.0
North Carolina,New Brunswick,0118,Limestone,2318138.0
North Carolina,New Brunswick,0127,Bridgewater,1204103.0
North Carolina,New Brunswick,0132,Belfast,108694.0
North Carolina,New Brunswick,01XX,Portland Customs District n.e.c.,2668526.0
North Carolina,New Brunswick,0201,St. Albans,48832.0
North Carolina,New Brunswick,0203,Richford,14097.0
North Carolina,New Brunswick,0206,Beecher Falls,432724.0
North Carolina,New Brunswick,0209,Derby Line,1324741.0
North Carolina,New Brunswick,0211,Norton,177988.0
North Carolina,New Brunswick,0212,Highgate Springs/Alburg,3260154.0
North Carolina,New Brunswick,04XX,Boston Customs District n.e.c.,800000.0
North Carolina,New Brunswick,05XX,Providence Customs District n.e.c.,1218697.0
North Carolina,New Brunswick,0701,Ogdensburg,462078.0
North Carolina,New Brunswick,0704,Massena,852205.0
North Carolina,New Brunswick,0708,Alexandria Bay,15526481.0
North Carolina,New Brunswick,0712,Champlain-Rouses Point,357409400.0
North Carolina,New Brunswick,0714,Clayton,40717.0
North Carolina,New Brunswick,0715,Trout River,449741088.0
North Carolina,New Brunswick,07XX,Ogdensburg Customs District n.e.c.,6648.0
North Carolina,New Brunswick,0901,Buffalo-Niagara Falls,92337495.0
North Carolina,New Brunswick,09XX,Buffalo Customs District n.e.c.,95760.0
North Carolina,New Brunswick,11XX,Philadelphia Customs District n.e.c.,14983.0
North Carolina,New Brunswick,14XX,Norfolk Customs District n.e.c.,1582200.0
North Carolina,New Brunswick,15XX,Wilmington Customs District n.e.c.,580084337.0
North Carolina,New Brunswick,16XX,Charleston Customs District n.e.c.,11447513.0
North Carolina,New Brunswick,1704,Atlanta,15000.0
North Carolina,New Brunswick,17XX,Savannah Customs District n.e.c.,267579.0
North Carolina,New Brunswick,20XX,New Orleans Customs District n.e.c.,4588560.0
North Carolina,New Brunswick,23XX,Laredo Customs District n.e.c.,2172.0
North Carolina,New Brunswick,27XX,Los Angeles Customs District n.e.c.,29142.0
North Carolina,New Brunswick,3001,Seattle,2044060.0
North Carolina,New Brunswick,3002,Tacoma,64717.0
North Carolina,New Brunswick,3003,Aberdeen-Hoquiam,434176.0
North Carolina,New Brunswick,3004,Blaine,4199662.0
North Carolina,New Brunswick,3005,Bellingham,37640.0
North Carolina,New Brunswick,3008,Port Townsend,6351.0
North Carolina,New Brunswick,3009,Sumas,115719.0
North Carolina,New Brunswick,3010,Anacortes,19032.0
North Carolina,New Brunswick,3011,Nighthawk,27802.0
North Carolina,New Brunswick,3014,Friday Harbor,5044.0
North Carolina,New Brunswick,3015,Boundary,18143.0
North Carolina,New Brunswick,3019,Oroville,36310.0
North Carolina,New Brunswick,3020,Frontier,11728.0
North Carolina,New Brunswick,3029,Seattle-Tacoma Intl Arpt,9899.0
North Carolina,New Brunswick,3104,Alcan,194584.0
North Carolina,New Brunswick,3301,Raymond,65844.0
North Carolina,New Brunswick,3302,Eastport,131634.0
North Carolina,New Brunswick,3304,Great Falls,13141.0
North Carolina,New Brunswick,3305,Butte,6509.0
North Carolina,New Brunswick,3310,Sweetgrass,1243947.0
North Carolina,New Brunswick,3401,Pembina,23567207.0
North Carolina,New Brunswick,3403,Portal,1866473.0
North Carolina,New Brunswick,3406,Northgate,18428.0
North Carolina,New Brunswick,3420,Noonan,12942.0
North Carolina,New Brunswick,34XX,Pembina Customs District n.e.c.,165352.0
North Carolina,New Brunswick,3501,Minneapolis-St. Paul,153853.0
North Carolina,New Brunswick,3604,International Falls-Ranier,86881.0
North Carolina,New Brunswick,3701,Milwaukee,6514.0
North Carolina,New Brunswick,3801,Detroit,15527828.0
North Carolina,New Brunswick,3802,Port Huron,28739069.0
North Carolina,New Brunswick,3807,Detroit Metro Airport,4600.0
North Carolina,New Brunswick,3818,Rogers City,22497.0
North Carolina,New Brunswick,38XX,Detroit Customs District n.e.c.,3995.0
North Carolina,New Brunswick,4101,Cleveland,769395.0
North Carolina,New Brunswick,4102,Cincinnati,7832.0
North Carolina,New Brunswick,41XX,Cleveland Customs District n.e.c.,101243.0
North Carolina,New Brunswick,52XX,Miami Customs District n.e.c.,1007684.0
North Carolina,New Brunswick,70XX,Low Value n.e.c.,46614.0
North Carolina,Newfoundland,0105,Vanceboro,1686830.0
North Carolina,Newfoundland,0106,Houlton,72530249.0
North Carolina,Newfoundland,0115,Calais,17638317.0
North Carolina,Newfoundland,01XX,Portland Customs District n.e.c.,178062.0
North Carolina,Newfoundland,0209,Derby Line,2457.0
North Carolina,Newfoundland,04XX,Boston Customs District n.e.c.,10000.0
North Carolina,Newfoundland,0701,Ogdensburg,255896.0
North Carolina,Newfoundland,0708,Alexandria Bay,4165911.0
North Carolina,Newfoundland,0712,Champlain-Rouses Point,18129873.0
North Carolina,Newfoundland,0715,Trout River,4267173.0
North Carolina,Newfoundland,0901,Buffalo-Niagara Falls,16973545.0
North Carolina,Newfoundland,1012,John F Kennedy Intl Airport,12054.0
North Carolina,Newfoundland,14XX,Norfolk Customs District n.e.c.,2858843.0
North Carolina,Newfoundland,15XX,Wilmington Customs District n.e.c.,112033920.0
North Carolina,Newfoundland,16XX,Charleston Customs District n.e.c.,1374456.0
North Carolina,Newfoundland,20XX,New Orleans Customs District n.e.c.,586879.0
North Carolina,Newfoundland,29XX,Columbia-Snake Customs District n.e.c.,59217.0
North Carolina,Newfoundland,3004,Blaine,79818.0
North Carolina,Newfoundland,33XX,Great Falls Customs District n.e.c.,1009954.0
North Carolina,Newfoundland,3401,Pembina,69193.0
North Carolina,Newfoundland,35XX,Minneapolis Customs District n.e.c.,6848.0
North Carolina,Newfoundland,3801,Detroit,762775.0
North Carolina,Newfoundland,3802,Port Huron,976657.0
North Carolina,Newfoundland,38XX,Detroit Customs District n.e.c.,211554.0
North Carolina,Newfoundland,4101,Cleveland,5874186.0
North Carolina,Newfoundland,41XX,Cleveland Customs District n.e.c.,2524.0
North Carolina,Newfoundland,54XX,Washington Customs District n.e.c.,2850.0
North Carolina,Newfoundland,70XX,Low Value n.e.c.,2531.0
North Carolina,Northwest Territories,3802,Port Huron,7500.0
North Carolina,Northwest Territories,4101,Cleveland,29920.0
North Carolina,Nova Scotia,0101,Portland,415106.0
North Carolina,Nova Scotia,0104,Jackman,35056.0
North Carolina,Nova Scotia,0105,Vanceboro,28983537.0
North Carolina,Nova Scotia,0106,Houlton,234182333.0
North Carolina,Nova Scotia,0107,Fort Fairfield,39742.0
North Carolina,Nova Scotia,0108,Van Buren,72081.0
North Carolina,Nova Scotia,0115,Calais,104581889.0
North Carolina,Nova Scotia,0131,Portsmouth,4071980.0
North Carolina,Nova Scotia,01XX,Portland Customs District n.e.c.,3481710.0
North Carolina,Nova Scotia,0207,Burlington,89041.0
North Carolina,Nova Scotia,0209,Derby Line,457758.0
North Carolina,Nova Scotia,0211,Norton,108277.0
North Carolina,Nova Scotia,0212,Highgate Springs/Alburg,22397266.0
North Carolina,Nova Scotia,04XX,Boston Customs District n.e.c.,10413.0
North Carolina,Nova Scotia,0701,Ogdensburg,149895.0
North Carolina,Nova Scotia,0708,Alexandria Bay,5238630.0
North Carolina,Nova Scotia,0712,Champlain-Rouses Point,58580074.0
North Carolina,Nova Scotia,0715,Trout River,79470191.0
North Carolina,Nova Scotia,07XX,Ogdensburg Customs District n.e.c.,370829.0
North Carolina,Nova Scotia,0901,Buffalo-Niagara Falls,31511268.0
North Carolina,Nova Scotia,09XX,Buffalo Customs District n.e.c.,649279.0
North Carolina,Nova Scotia,1003,Newark,347022.0
North Carolina,Nova Scotia,1012,John F Kennedy Intl Airport,22788.0
North Carolina,Nova Scotia,10XX,New York City Customs District n.e.c.,2448376.0
North Carolina,Nova Scotia,11XX,Philadelphia Customs District n.e.c.,29870758.0
North Carolina,Nova Scotia,1303,Baltimore,36943351.0
North Carolina,Nova Scotia,13XX,Baltimore Customs District n.e.c.,6884340.0
North Carolina,Nova Scotia,14XX,Norfolk Customs District n.e.c.,47818.0
North Carolina,Nova Scotia,15XX,Wilmington Customs District n.e.c.,63891976.0
North Carolina,Nova Scotia,16XX,Charleston Customs District n.e.c.,13801347.0
North Carolina,Nova Scotia,1704,Atlanta,107396.0
North Carolina,Nova Scotia,17XX,Savannah Customs District n.e.c.,23919335.0
North Carolina,Nova Scotia,18XX,Tampa Customs District n.e.c.,184574456.0
North Carolina,Nova Scotia,19XX,Mobile Customs District n.e.c.,3227995.0
North Carolina,Nova Scotia,20XX,New Orleans Customs District n.e.c.,33828217.0
North Carolina,Nova Scotia,23XX,Laredo Customs District n.e.c.,3235.0
North Carolina,Nova Scotia,2704,Los Angeles,1042295.0
North Carolina,Nova Scotia,27XX,Los Angeles Customs District n.e.c.,5691.0
North Carolina,Nova Scotia,28XX,San Francisco Customs District n.e.c.,954330.0
North Carolina,Nova Scotia,29XX,Columbia-Snake Customs District n.e.c.,10841.0
North Carolina,Nova Scotia,3004,Blaine,83813.0
North Carolina,Nova Scotia,3009,Sumas,21771.0
North Carolina,Nova Scotia,3029,Seattle-Tacoma Intl Arpt,53707.0
North Carolina,Nova Scotia,30XX,Seattle Customs District n.e.c.,90670.0
North Carolina,Nova Scotia,31XX,Anchorage Customs District n.e.c.,22298.0
North Carolina,Nova Scotia,3401,Pembina,1150741.0
North Carolina,Nova Scotia,3403,Portal,2360514.0
North Carolina,Nova Scotia,3501,Minneapolis-St. Paul,3120.0
North Carolina,Nova Scotia,3604,International Falls-Ranier,685096.0
North Carolina,Nova Scotia,3801,Detroit,5034716.0
North Carolina,Nova Scotia,3802,Port Huron,6072515.0
North Carolina,Nova Scotia,3803,Sault Ste. Marie,90682.0
North Carolina,Nova Scotia,3807,Detroit Metro Airport,33550.0
North Carolina,Nova Scotia,38XX,Detroit Customs District n.e.c.,2787413.0
North Carolina,Nova Scotia,39XX,Chicago Customs District n.e.c.,44258.0
North Carolina,Nova Scotia,4101,Cleveland,8381270.0
North Carolina,Nova Scotia,4102,Cincinnati,30453.0
North Carolina,Nova Scotia,4103,Columbus,40490.0
North Carolina,Nova Scotia,4105,Toledo-Sandusky,2595.0
North Carolina,Nova Scotia,4115,Louisville,272150.0
North Carolina,Nova Scotia,41XX,Cleveland Customs District n.e.c.,3126741.0
North Carolina,Nova Scotia,49XX,San Juan Customs District n.e.c.,25678.0
North Carolina,Nova Scotia,54XX,Washington Customs District n.e.c.,69198.0
North Carolina,Nova Scotia,55XX,Dallas/Ft. Worth Customs District n.e.c.,4000.0
North Carolina,Nova Scotia,70XX,Low Value n.e.c.,43210.0
North Carolina,Nunavut,0115,Calais,11766.0
North Carolina,Nunavut,0901,Buffalo-Niagara Falls,2446.0
North Carolina,Nunavut,20XX,New Orleans Customs District n.e.c.,19975.0
North Carolina,Nunavut,4101,Cleveland,34722.0
North Carolina,Ontario,0101,Portland,8402330.0
North Carolina,Ontario,0102,Bangor,21216281.0
North Carolina,Ontario,0103,Eastport,43706.0
North Carolina,Ontario,0104,Jackman,2283545.0
North Carolina,Ontario,0106,Houlton,25067667.0
North Carolina,Ontario,0107,Fort Fairfield,2605640.0
North Carolina,Ontario,0108,Van Buren,342075.0
North Carolina,Ontario,0109,Madawaska,714301.0
North Carolina,Ontario,0110,Fort Kent,35943.0
North Carolina,Ontario,0115,Calais,62765440.0
North Carolina,Ontario,0118,Limestone,2243487.0
North Carolina,Ontario,0121,Rockland,13360.0
North Carolina,Ontario,0127,Bridgewater,346393.0
North Carolina,Ontario,0131,Portsmouth,1729658.0
North Carolina,Ontario,01XX,Portland Customs District n.e.c.,840940.0
North Carolina,Ontario,0203,Richford,431188.0
North Carolina,Ontario,0206,Beecher Falls,1768518.0
North Carolina,Ontario,0207,Burlington,750610.0
North Carolina,Ontario,0209,Derby Line,19493642.0
North Carolina,Ontario,0211,Norton,2533555.0
North Carolina,Ontario,0212,Highgate Springs/Alburg,20843933.0
North Carolina,Ontario,02XX,St. Albans Customs District n.e.c.,65927.0
North Carolina,Ontario,0417,Logan Airport,23063879.0
North Carolina,Ontario,04XX,Boston Customs District n.e.c.,43116153.0
North Carolina,Ontario,05XX,Providence Customs District n.e.c.,11256.0
North Carolina,Ontario,0701,Ogdensburg,479311016.0
North Carolina,Ontario,0704,Massena,26510598.0
North Carolina,Ontario,0706,Cape Vincent,347754.0
North Carolina,Ontario,0708,Alexandria Bay,11894250222.0
North Carolina,Ontario,0712,Champlain-Rouses Point,788801888.0
North Carolina,Ontario,0714,Clayton,371292.0
North Carolina,Ontario,0715,Trout River,25046719.0
North Carolina,Ontario,07XX,Ogdensburg Customs District n.e.c.,23828359.0
North Carolina,Ontario,0901,Buffalo-Niagara Falls,71985041372.0
North Carolina,Ontario,0903,Rochester,1093042.0
North Carolina,Ontario,0904,Oswego,1999973.0
North Carolina,Ontario,0905,Sodus Point,107577.0
North Carolina,Ontario,0906,Syracuse,12220697.0
North Carolina,Ontario,0907,Utica,977421.0
North Carolina,Ontario,09XX,Buffalo Customs District n.e.c.,313167421.0
North Carolina,Ontario,1003,Newark,2763263.0
North Carolina,Ontario,1012,John F Kennedy Intl Airport,306146173.0
North Carolina,Ontario,10XX,New York City Customs District n.e.c.,39213719.0
North Carolina,Ontario,11XX,Philadelphia Customs District n.e.c.,7021464.0
North Carolina,Ontario,1303,Baltimore,5063239.0
North Carolina,Ontario,13XX,Baltimore Customs District n.e.c.,2952878.0
North Carolina,Ontario,14XX,Norfolk Customs District n.e.c.,103160925.0
North Carolina,Ontario,1502,Winston-Salem,815983.0
North Carolina,Ontario,15XX,Wilmington Customs District n.e.c.,511532422.0
North Carolina,Ontario,1603,Greenville-Spartanbrg,2117802.0
North Carolina,Ontario,16XX,Charleston Customs District n.e.c.,4736476.0
North Carolina,Ontario,1704,Atlanta,20215037.0
North Carolina,Ontario,17XX,Savannah Customs District n.e.c.,6564905.0
North Carolina,Ontario,18XX,Tampa Customs District n.e.c.,2162224.0
North Carolina,Ontario,19XX,Mobile Customs District n.e.c.,450597.0
North Carolina,Ontario,2006,Memphis,5419905.0
North Carolina,Ontario,2007,Nashville,6281.0
North Carolina,Ontario,20XX,New Orleans Customs District n.e.c.,1337101317.0
North Carolina,Ontario,21XX,Port Arthur Customs District n.e.c.,110415.0
North Carolina,Ontario,23XX,Laredo Customs District n.e.c.,49528602.0
North Carolina,Ontario,24XX,El Paso Customs District n.e.c.,2036999.0
North Carolina,Ontario,25XX,San Diego Customs District n.e.c.,860183.0
North Carolina,Ontario,2604,Nogales,10124.0
North Carolina,Ontario,2605,Phoenix,9665.0
North Carolina,Ontario,26XX,Nogales Customs District n.e.c.,8851223.0
North Carolina,Ontario,2704,Los Angeles,625010.0
North Carolina,Ontario,2720,Los Angeles Intl Airport,143491.0
North Carolina,Ontario,27XX,Los Angeles Customs District n.e.c.,3051075.0
North Carolina,Ontario,2801,San Francisco Intl Arpt,6378.0
North Carolina,Ontario,28XX,San Francisco Customs District n.e.c.,3850550.0
North Carolina,Ontario,29XX,Columbia-Snake Customs District n.e.c.,2049877.0
North Carolina,Ontario,3001,Seattle,33466994.0
North Carolina,Ontario,3002,Tacoma,2010362.0
North Carolina,Ontario,3003,Aberdeen-Hoquiam,73342713.0
North Carolina,Ontario,3004,Blaine,188360846.0
North Carolina,Ontario,3005,Bellingham,2204509.0
North Carolina,Ontario,3006,Everett,87230.0
North Carolina,Ontario,3007,Port Angeles,41900.0
North Carolina,Ontario,3008,Port Townsend,2162995.0
North Carolina,Ontario,3009,Sumas,21302484.0
North Carolina,Ontario,3010,Anacortes,1345789.0
North Carolina,Ontario,3011,Nighthawk,1145246.0
North Carolina,Ontario,3012,Danville,68233.0
North Carolina,Ontario,3014,Friday Harbor,269567.0
North Carolina,Ontario,3016,Laurier,14103.0
North Carolina,Ontario,3017,Point Roberts,11237.0
North Carolina,Ontario,3018,Kenmore Air Harbor,144610.0
North Carolina,Ontario,3019,Oroville,7245303.0
North Carolina,Ontario,3022,Spokane,40546.0
North Carolina,Ontario,3023,Lynden,4202349.0
